id;nombre;tipo;comuna;barrio;longitud_m;anio;turno;cantidadFrecuencia
2991;PEDRAZA, MANUELA;Ciclovías mano doble;12;Villa Urquiza;61.15;2024;tarde;44
26561;UNANUE;Ciclovías mano única;8;Villa Lugano;103.12;2024;tarde;11
12639;CEVALLOS, VIRREY;Ciclovías mano doble;1;Monserrat;129.89;2024;tarde;275
11225;BILLINGHURST;Ciclovías mano doble;5;Almagro;175.64;2024;tarde;0
19390;RONDEAU;Ciclovías mano doble;5;Boedo;106.26;2024;tarde;0
18092;ESTRADA;Ciclovías mano doble;7;Parque Chacabuco;31.10;2024;tarde;19
10919;URIBURU JOSE E., PRES.;Ciclovías mano doble;3;Balvanera;136.11;2024;tarde;148
6244;ALVAREZ, JULIAN;Ciclovías mano doble;14;Palermo;56.21;2024;tarde;173
3714;LA PAMPA;Ciclovías mano doble;12;Villa Urquiza;88.24;2024;tarde;315
18840;ALBERTI;Ciclovías mano doble;4;Parque Patricios;132.79;2024;tarde;33
11696;ALSINA, ADOLFO;Ciclovías mano única;1;Monserrat;128.45;2024;tarde;0
468;CUBA;Ciclovías mano doble;13;Nuñez;92.27;2024;tarde;37
17486;BILBAO, FRANCISCO;Ciclovías mano doble;7;Parque Chacabuco;104.36;2024;tarde;11
3589;LA PAMPA;Ciclovías mano doble;12;Villa Urquiza;22.99;2024;tarde;315
8263;ALVEAR, MARCELO T. DE;Ciclovías mano doble;2;Recoleta;129.20;2024;tarde;49
17234;CEVALLOS, VIRREY;Ciclovías mano doble;1;Constitucion;142.59;2024;tarde;275
13250;ESPINOSA;Ciclovías mano doble;6;Caballito;123.15;2024;tarde;110
6389;NUEVA YORK;Ciclovías mano doble;15;Agronomia;65.75;2024;tarde;24
15319;CALVO, CARLOS;Ciclovías mano doble;5;Boedo;132.39;2024;tarde;122
9034;ALVAREZ, JULIAN;Ciclovías mano doble;15;Villa Crespo;124.69;2024;tarde;173
13855;CHIVILCOY;Ciclovías mano doble;10;Monte Castro;69.70;2024;tarde;118
16088;PAVON;Ciclovías mano doble;1;Constitucion;58.32;2024;tarde;36
11457;DIAZ, CESAR, GRAL.;Ciclovías mano doble;11;Villa Gral. Mitre;140.17;2024;tarde;96
7945;ACUÑA DE FIGUEROA, FRANCISCO;Ciclovías mano doble;14;Palermo;135.18;2024;tarde;74
5267;CERETTI;Ciclovías mano doble;12;Villa Urquiza;78.41;2024;tarde;61
13267;GONZALEZ, ELPIDIO;Ciclovías mano doble;11;Villa Santa Rita;96.08;2024;tarde;100
15116;GONZALEZ, ELPIDIO;Ciclovías mano doble;10;Monte Castro;121.66;2024;tarde;100
1517;11 DE SEPTIEMBRE DE 1888;Ciclovías mano doble;13;Belgrano;66.96;2024;tarde;29
6804;HUMBOLDT;Ciclovías mano doble;15;Chacarita;127.47;2024;tarde;185
4996;MARTINEZ, ENRIQUE, GRAL.;Ciclovías mano doble;13;Colegiales;95.63;2024;tarde;11
23542;RODO, JOSE E.;Ciclovías mano doble;9;Mataderos;103.10;2024;tarde;28
4738;SANCHEZ DE BUSTAMANTE;Ciclovías mano doble;2;Recoleta;15.23;2024;tarde;315
6264;GRIVEO;Ciclovías mano doble;12;Villa Pueyrredon;81.89;2024;tarde;55
9823;TRES ARROYOS;Ciclovías mano doble;15;Villa Crespo;96.73;2024;tarde;242
1508;MILLER;Ciclovías mano doble;12;Saavedra;50.39;2024;tarde;67
2673;ECHEVERRIA;Ciclovías mano doble;13;Belgrano;115.56;2024;tarde;193
16870;BONIFACIO, JOSE;Ciclovías mano doble;6;Caballito;132.91;2024;tarde;97
7736;ALVAREZ, JULIAN;Ciclovías mano doble;14;Palermo;125.54;2024;tarde;173
13731;MENDEZ DE ANDES;Ciclovías mano doble;6;Caballito;124.37;2024;tarde;85
30017;PEDRAZA, MANUELA;Ciclovías mano doble;13;Nuñez;32.00;2024;tarde;44
19140;BONIFACIO, JOSE;Ciclovías mano doble;10;Floresta;102.33;2024;tarde;97
10302;ACUÑA DE FIGUEROA, FRANCISCO;Ciclovías mano doble;5;Almagro;186.75;2024;tarde;74
14685;MENDEZ DE ANDES;Ciclovías mano doble;7;Flores;127.50;2024;tarde;85
7541;JUNCAL;Ciclovías mano doble;2;Recoleta;33.35;2024;tarde;134
21333;PRIMERA JUNTA;Ciclovías mano doble;7;Flores;108.21;2024;tarde;39
21303;PEDERNERA;Ciclovías mano doble;7;Flores;122.22;2024;tarde;39
17922;BILBAO, FRANCISCO;Ciclovías mano doble;7;Parque Chacabuco;110.95;2024;tarde;11
9764;BILLINGHURST;Ciclovías mano doble;5;Almagro;99.97;2024;tarde;0
5721;GORRITI;Ciclovías mano doble;14;Palermo;130.25;2024;tarde;235
5188;SOLER;Ciclovías mano doble;14;Palermo;122.24;2024;tarde;31
31463;TRES ARROYOS;Ciclovías mano doble;15;Villa Crespo;11.09;2024;tarde;242
10012;TRES ARROYOS;Ciclovías mano doble;15;Villa Crespo;118.83;2024;tarde;242
1110;CUBA;Ciclovías mano doble;13;Nuñez;98.21;2024;tarde;37
19083;TREINTA Y TRES ORIENTALES;Ciclovías mano doble;5;Boedo;77.65;2024;tarde;106
17046;PAVON;Ciclovías mano doble;5;Boedo;75.81;2024;tarde;36
2090;IBERA;Ciclovías mano doble;12;Coghlan;47.48;2024;tarde;98
22359;POLA;Ciclovías mano doble;9;Mataderos;63.26;2024;tarde;70
15269;TREINTA Y TRES ORIENTALES;Ciclovías mano doble;5;Boedo;82.87;2024;tarde;106
1239;MONROE;Ciclovías mano doble;13;Belgrano;136.49;2024;tarde;67
17088;DEFENSA;Ciclovías mano doble;1;San Telmo;33.91;2024;tarde;0
22885;POLA;Ciclovías mano doble;9;Mataderos;149.42;2024;tarde;70
20214;PEDERNERA;Ciclovías mano doble;7;Flores;135.51;2024;tarde;39
7597;JUNCAL;Ciclovías mano doble;2;Recoleta;6.12;2024;tarde;134
5013;LA PAMPA;Ciclovías mano doble;12;Villa Urquiza;110.92;2024;tarde;315
11601;DIAZ, CESAR, GRAL.;Ciclovías mano doble;11;Villa Gral. Mitre;124.64;2024;tarde;96
2999;ECHEVERRIA;Ciclovías mano doble;13;Belgrano;117.12;2024;tarde;193
13527;MEXICO;Ciclovías mano doble;3;Balvanera;140.87;2024;tarde;93
11854;VALLESE, FELIPE;Ciclovías mano doble;6;Caballito;95.56;2024;tarde;100
8140;SAN MARTIN;Ciclovías mano doble;1;Retiro;50.97;2024;tarde;57
18212;HORNOS, GRAL.;Ciclovías mano doble;4;Barracas;95.51;2024;tarde;56
12704;GARCIA, JUAN AGUSTIN;Ciclovías mano doble;11;Villa Santa Rita;67.76;2024;tarde;59
15311;GONZALEZ, ELPIDIO;Ciclovías mano doble;10;Monte Castro;140.65;2024;tarde;100
14193;TREINTA Y TRES ORIENTALES;Ciclovías mano doble;5;Almagro;131.04;2024;tarde;106
16473;DOBLAS;Ciclovías mano doble;6;Caballito;142.27;2024;tarde;96
12460;ALSINA, ADOLFO;Ciclovías mano doble;3;Balvanera;133.15;2024;tarde;0
5997;GRIVEO;Ciclovías mano doble;12;Villa Pueyrredon;76.62;2024;tarde;55
7833;SUIPACHA;Ciclovías mano doble;1;Retiro;66.99;2024;tarde;132
1128;AMENABAR;Ciclovías mano doble;13;Nuñez;99.83;2024;tarde;227
6279;GODOY CRUZ;Ciclovías mano doble;14;Palermo;120.37;2024;tarde;98
243;CUBA;Ciclovías mano doble;13;Nuñez;100.95;2024;tarde;37
14973;LINIERS VIRREY;Ciclovías mano doble;5;Boedo;148.55;2024;tarde;0
832;MONROE;Ciclovías mano doble;13;Belgrano;124.63;2024;tarde;67
13944;GONZALEZ, ELPIDIO;Ciclovías mano doble;10;Monte Castro;120.84;2024;tarde;100
4120;LUGONES;Ciclovías mano doble;12;Villa Urquiza;117.97;2024;tarde;142
4642;MARTINEZ, ENRIQUE, GRAL.;Ciclovías mano doble;13;Colegiales;68.08;2024;tarde;11
900;MILLER;Ciclovías mano doble;12;Saavedra;100.71;2024;tarde;67
2661;PEDRAZA, MANUELA;Ciclovías mano doble;12;Villa Urquiza;125.09;2024;tarde;44
15546;AZOPARDO;Ciclovías mano doble;1;San Telmo;147.92;2024;tarde;0
16682;PAVON;Ciclovías mano doble;3;San Cristobal;124.96;2024;tarde;36
13608;MENDEZ DE ANDES;Ciclovías mano doble;6;Caballito;112.43;2024;tarde;85
21990;PATRON;Ciclovías mano doble;9;Liniers;77.68;2024;tarde;43
12681;DON BOSCO;Ciclovías mano doble;5;Almagro;136.62;2024;tarde;70
2804;MILLER;Ciclovías mano doble;12;Villa Urquiza;67.98;2024;tarde;67
472;SUPERI;Ciclovías mano doble;12;Saavedra;100.74;2024;tarde;315
18755;DOBLAS;Ciclovías mano doble;7;Parque Chacabuco;132.43;2024;tarde;96
11877;ALSINA, ADOLFO;Ciclovías mano única;1;Monserrat;38.50;2024;tarde;0
1339;IBERA;Ciclovías mano doble;13;Nuñez;84.42;2024;tarde;98
21300;BALBASTRO;Ciclovías mano doble;7;Flores;6.67;2024;tarde;15
22457;POLA;Ciclovías mano doble;9;Mataderos;58.21;2024;tarde;70
11504;TACUARI;Ciclovías mano doble;1;Monserrat;65.73;2024;tarde;222
2073;ECHEVERRIA;Ciclovías mano doble;13;Belgrano;100.57;2024;tarde;193
14246;SASTRE, MARCOS;Ciclovías mano doble;10;Monte Castro;94.44;2024;tarde;60
5830;GODOY CRUZ;Ciclovías mano doble;14;Palermo;81.66;2024;tarde;98
18142;DEAN FUNES;Ciclovías mano doble;4;Parque Patricios;169.71;2024;tarde;31
15818;CONSTITUCION;Ciclovías mano doble;1;Constitucion;116.76;2024;tarde;0
10870;TRES ARROYOS;Ciclovías mano doble;6;Caballito;126.03;2024;tarde;242
14556;AZOPARDO;Ciclovías mano doble;1;San Telmo;131.07;2024;tarde;0
1268;AMENABAR;Ciclovías mano doble;13;Nuñez;154.10;2024;tarde;227
11893;GARCIA, JUAN AGUSTIN;Ciclovías mano doble;11;Villa Santa Rita;27.24;2024;tarde;59
4213;LA PAMPA;Ciclovías mano doble;12;Villa Urquiza;82.74;2024;tarde;315
14570;CALVO, CARLOS;Ciclovías mano doble;3;San Cristobal;122.36;2024;tarde;122
8594;ACUÑA DE FIGUEROA, FRANCISCO;Ciclovías mano doble;5;Almagro;53.19;2024;tarde;74
10782;MONTEVIDEO;Ciclovías mano doble;1;San Nicolas;131.09;2024;tarde;226
5487;GRIVEO;Ciclovías mano doble;12;Villa Pueyrredon;130.05;2024;tarde;55
9565;TUCUMAN;Ciclovías mano doble;3;Balvanera;112.08;2024;tarde;225
15926;DOBLAS;Ciclovías mano doble;6;Caballito;84.35;2024;tarde;96
7026;NUEVA YORK;Ciclovías mano doble;15;Agronomia;130.31;2024;tarde;24
19973;USPALLATA;Ciclovías mano doble;4;Parque Patricios;150.04;2024;tarde;0
9988;HUMAHUACA;Ciclovías mano doble;3;Balvanera;130.18;2024;tarde;245
1102;SUPERI;Ciclovías mano doble;12;Saavedra;57.75;2024;tarde;315
2825;ECHEVERRIA;Ciclovías mano doble;13;Belgrano;117.03;2024;tarde;193
2328;PEDRAZA, MANUELA;Ciclovías mano doble;12;Villa Urquiza;100.94;2024;tarde;44
19737;USPALLATA;Ciclovías mano doble;4;Parque Patricios;179.44;2024;tarde;0
11204;GARCIA, JUAN AGUSTIN;Ciclovías mano doble;11;Villa Gral. Mitre;141.78;2024;tarde;59
1988;TRONADOR;Ciclovías mano doble;12;Coghlan;73.84;2024;tarde;24
9980;PADILLA;Ciclovías mano doble;15;Villa Crespo;62.78;2024;tarde;86
20931;BALBASTRO;Ciclovías mano doble;7;Flores;121.99;2024;tarde;15
1709;IBERA;Ciclovías mano doble;12;Coghlan;13.27;2024;tarde;98
1655;OLAZABAL;Ciclovías mano doble;13;Belgrano;31.11;2024;tarde;64
4677;CERETTI;Ciclovías mano doble;12;Villa Urquiza;106.90;2024;tarde;61
3511;CERETTI;Ciclovías mano doble;12;Villa Urquiza;146.20;2024;tarde;61
1975;AMENABAR;Ciclovías mano doble;13;Belgrano;128.10;2024;tarde;227
14564;SASTRE, MARCOS;Ciclovías mano doble;10;Monte Castro;96.85;2024;tarde;60
6868;NUEVA YORK;Ciclovías mano doble;15;Agronomia;65.15;2024;tarde;24
2009;11 DE SEPTIEMBRE DE 1888;Ciclovías mano doble;13;Belgrano;128.88;2024;tarde;29
3258;SUPERI;Ciclovías mano doble;13;Belgrano;120.50;2024;tarde;315
4825;CERETTI;Ciclovías mano doble;12;Villa Urquiza;100.88;2024;tarde;61
14744;FRAY CAYETANO RODRIGUEZ;Ciclovías mano doble;7;Flores;120.13;2024;tarde;45
5242;LA PAMPA;Ciclovías mano doble;12;Villa Urquiza;39.09;2024;tarde;315
6375;AZCUENAGA;Ciclovías mano doble;2;Recoleta;16.13;2024;tarde;109
6417;FRENCH;Ciclovías mano doble;2;Recoleta;56.42;2024;tarde;88
19853;USPALLATA;Ciclovías mano doble;4;Parque Patricios;159.01;2024;tarde;0
15782;TREINTA Y TRES ORIENTALES;Ciclovías mano doble;5;Boedo;192.70;2024;tarde;106
13152;LINIERS VIRREY;Ciclovías mano doble;5;Almagro;139.22;2024;tarde;0
31817;SAN MARTIN;Ciclovías mano doble;1;Retiro;52.59;2024;tarde;57
23543;POLA;Ciclovías mano doble;9;Mataderos;158.83;2024;tarde;70
28141;POLA;Ciclovías mano doble;9;Mataderos;13.24;2024;tarde;70
17523;BONIFACIO, JOSE;Ciclovías mano doble;7;Flores;104.60;2024;tarde;97
2041;IBERA;Ciclovías mano doble;12;Coghlan;102.56;2024;tarde;98
2744;ECHEVERRIA;Ciclovías mano doble;13;Belgrano;116.87;2024;tarde;193
15805;VALLE;Ciclovías mano doble;6;Caballito;125.51;2024;tarde;106
6792;NUEVA YORK;Ciclovías mano doble;15;Agronomia;64.81;2024;tarde;24
16063;VALLE;Ciclovías mano doble;6;Caballito;142.84;2024;tarde;106
12141;AZOPARDO;Ciclovías mano doble;1;Monserrat;73.53;2024;tarde;0
8325;ALVEAR, MARCELO T. DE;Ciclovías mano doble;2;Recoleta;134.32;2024;tarde;49
23101;RODO, JOSE E.;Ciclovías mano doble;9;Mataderos;103.44;2024;tarde;28
1728;11 DE SEPTIEMBRE DE 1888;Ciclovías mano doble;13;Belgrano;125.74;2024;tarde;29
9854;BOUCHARD;Ciclovías mano doble;1;San Nicolas;122.95;2024;tarde;19
6343;FRENCH;Ciclovías mano doble;2;Recoleta;106.53;2024;tarde;88
12947;FRAGATA PRES. SARMIENTO;Ciclovías mano doble;6;Caballito;128.57;2024;tarde;105
3422;SUPERI;Ciclovías mano doble;13;Belgrano;157.33;2024;tarde;315
16883;TREINTA Y TRES ORIENTALES;Ciclovías mano doble;5;Boedo;124.82;2024;tarde;106
6138;NUEVA YORK;Ciclovías mano doble;15;Agronomia;65.29;2024;tarde;24
2933;MILLER;Ciclovías mano doble;12;Villa Urquiza;129.98;2024;tarde;67
5783;CERETTI;Ciclovías mano doble;15;Parque Chas;101.64;2024;tarde;61
7067;GRIVEO;Ciclovías mano doble;11;Villa Devoto;44.69;2024;tarde;55
19870;USPALLATA;Ciclovías mano doble;4;Parque Patricios;29.83;2024;tarde;0
13951;FRAY CAYETANO RODRIGUEZ;Ciclovías mano doble;7;Flores;76.15;2024;tarde;45
13922;SASTRE, MARCOS;Ciclovías mano doble;10;Monte Castro;82.35;2024;tarde;60
4842;GODOY CRUZ;Ciclovías mano doble;14;Palermo;137.39;2024;tarde;98
16646;DEAN FUNES;Ciclovías mano doble;3;San Cristobal;107.01;2024;tarde;31
14903;SASTRE, MARCOS;Ciclovías mano doble;10;Monte Castro;130.21;2024;tarde;60
6589;GORRITI;Ciclovías mano doble;14;Palermo;109.67;2024;tarde;235
1290;IBERA;Ciclovías mano doble;13;Nuñez;119.83;2024;tarde;98
1395;11 DE SEPTIEMBRE DE 1888;Ciclovías mano doble;13;Belgrano;117.37;2024;tarde;29
13870;DIAZ, CESAR, GRAL.;Ciclovías mano doble;11;Villa Santa Rita;85.56;2024;tarde;96
20256;HORNOS, GRAL.;Ciclovías mano doble;4;Barracas;121.40;2024;tarde;56
10921;POTOSI;Ciclovías mano doble;5;Almagro;137.67;2024;tarde;189
6616;HUMBOLDT;Ciclovías mano doble;15;Chacarita;127.09;2024;tarde;185
13947;LINIERS VIRREY;Ciclovías mano doble;5;Almagro;121.17;2024;tarde;0
3638;CERETTI;Ciclovías mano doble;12;Villa Urquiza;127.88;2024;tarde;61
22247;RODO, JOSE E.;Ciclovías mano doble;9;Parque Avellaneda;65.15;2024;tarde;28
19977;PICHEUTA;Ciclovías mano doble;7;Parque Chacabuco;75.12;2024;tarde;53
16105;MORON;Ciclovías mano doble;10;Floresta;105.58;2024;tarde;67
15793;MORON;Ciclovías mano doble;7;Flores;111.00;2024;tarde;67
3495;LUGONES;Ciclovías mano doble;12;Villa Urquiza;126.23;2024;tarde;142
7233;ALVAREZ, JULIAN;Ciclovías mano doble;14;Palermo;264.77;2024;tarde;173
6036;ALVAREZ, JULIAN;Ciclovías mano doble;14;Palermo;111.91;2024;tarde;173
3358;CERETTI;Ciclovías mano doble;12;Villa Urquiza;135.04;2024;tarde;61
16554;RINCON;Ciclovías mano doble;3;San Cristobal;107.50;2024;tarde;0
3125;BLANCO ENCALADA;Ciclovías mano doble;12;Villa Urquiza;104.21;2024;tarde;142
12224;ALSINA, ADOLFO;Ciclovías mano doble;3;Balvanera;124.66;2024;tarde;0
1164;IBERA;Ciclovías mano doble;13;Nuñez;83.58;2024;tarde;98
9314;SAN MARTIN;Ciclovías mano doble;1;San Nicolas;130.60;2024;tarde;57
15653;GONZALEZ, ELPIDIO;Ciclovías mano doble;10;Monte Castro;88.03;2024;tarde;100
14665;TACUARI;Ciclovías mano doble;1;Constitucion;127.30;2024;tarde;222
18496;DEAN FUNES;Ciclovías mano doble;4;Parque Patricios;136.02;2024;tarde;31
12886;SASTRE, MARCOS;Ciclovías mano doble;10;Monte Castro;38.71;2024;tarde;60
2216;11 DE SEPTIEMBRE DE 1888;Ciclovías mano doble;13;Belgrano;128.44;2024;tarde;29
2199;ECHEVERRIA;Ciclovías mano doble;13;Belgrano;104.13;2024;tarde;193
13094;SASTRE, MARCOS;Ciclovías mano doble;10;Monte Castro;37.08;2024;tarde;60
13726;MEXICO;Ciclovías mano doble;3;Balvanera;130.40;2024;tarde;93
199;CUBA;Ciclovías mano doble;13;Nuñez;101.53;2024;tarde;37
12552;VALLESE, FELIPE;Ciclovías mano doble;6;Caballito;42.97;2024;tarde;100
12910;AZOPARDO;Ciclovías mano doble;1;Monserrat;131.65;2024;tarde;0
11931;GARCIA, JUAN AGUSTIN;Ciclovías mano doble;11;Villa Santa Rita;31.21;2024;tarde;59
17615;ESTRADA;Ciclovías mano doble;7;Parque Chacabuco;76.62;2024;tarde;19
15069;CALVO, CARLOS;Ciclovías mano doble;3;San Cristobal;164.90;2024;tarde;122
9513;ACUÑA DE FIGUEROA, FRANCISCO;Ciclovías mano doble;5;Almagro;135.29;2024;tarde;74
10936;POTOSI;Ciclovías mano doble;5;Almagro;57.65;2024;tarde;189
22914;RODO, JOSE E.;Ciclovías mano doble;9;Mataderos;102.93;2024;tarde;28
2063;PEDRAZA, MANUELA;Ciclovías mano doble;12;Villa Urquiza;86.73;2024;tarde;44
2823;PEDRAZA, MANUELA;Ciclovías mano doble;12;Villa Urquiza;122.04;2024;tarde;44
2600;ECHEVERRIA;Ciclovías mano doble;13;Belgrano;107.44;2024;tarde;193
12516;VALLESE, FELIPE;Ciclovías mano doble;6;Caballito;101.49;2024;tarde;100
6280;GORRITI;Ciclovías mano doble;14;Palermo;91.53;2024;tarde;235
3130;MOLDES;Ciclovías mano doble;13;Colegiales;102.88;2024;tarde;64
7570;MONTEVIDEO;Ciclovías mano doble;2;Recoleta;68.69;2024;tarde;226
20197;BALBASTRO;Ciclovías mano doble;7;Parque Chacabuco;108.12;2024;tarde;15
18719;RONDEAU;Ciclovías mano doble;4;Parque Patricios;141.23;2024;tarde;0
14898;DEAN FUNES;Ciclovías mano doble;3;San Cristobal;140.80;2024;tarde;31
11275;TRES ARROYOS;Ciclovías mano doble;6;Caballito;126.41;2024;tarde;242
17648;MORON;Ciclovías mano doble;10;Velez Sarsfield;121.58;2024;tarde;67
10535;SAN MARTIN;Ciclovías mano doble;1;San Nicolas;127.81;2024;tarde;57
26723;UNANUE;Ciclovías mano única;8;Villa Lugano;129.02;2024;tarde;11
538;SUPERI;Ciclovías mano doble;12;Saavedra;100.44;2024;tarde;315
18468;LINIERS VIRREY;Ciclovías mano doble;5;Boedo;108.76;2024;tarde;0
2117;MILLER;Ciclovías mano doble;12;Saavedra;172.47;2024;tarde;67
15940;MORON;Ciclovías mano doble;10;Floresta;107.53;2024;tarde;67
7740;NUEVA YORK;Ciclovías mano doble;15;Agronomia;73.86;2024;tarde;24
31223;PATRON;Ciclovías mano doble;9;Liniers;9.18;2024;tarde;43
1315;MONROE;Ciclovías mano doble;13;Belgrano;130.04;2024;tarde;67
8177;ALVEAR, MARCELO T. DE;Ciclovías mano doble;1;Retiro;136.47;2024;tarde;49
28004;RODO, JOSE E.;Ciclovías mano doble;9;Parque Avellaneda;25.69;2024;tarde;28
6017;FRENCH;Ciclovías mano doble;2;Recoleta;125.18;2024;tarde;88
9488;TRES ARROYOS;Ciclovías mano doble;15;Villa Crespo;112.95;2024;tarde;242
2031;PEDRAZA, MANUELA;Ciclovías mano doble;12;Villa Urquiza;68.68;2024;tarde;44
13507;GONZALEZ, ELPIDIO;Ciclovías mano doble;10;Monte Castro;131.65;2024;tarde;100
14805;MENDEZ DE ANDES;Ciclovías mano doble;7;Flores;99.44;2024;tarde;85
7985;ALVAREZ, JULIAN;Ciclovías mano doble;14;Palermo;86.10;2024;tarde;173
27610;PINTO;Ciclovías mano doble;12;Saavedra;35.35;2024;tarde;3
2394;AMENABAR;Ciclovías mano doble;13;Belgrano;129.38;2024;tarde;227
13035;SASTRE, MARCOS;Ciclovías mano doble;10;Monte Castro;46.91;2024;tarde;60
22591;RODO, JOSE E.;Ciclovías mano doble;9;Mataderos;106.08;2024;tarde;28
8104;ECUADOR;Ciclovías mano doble;2;Recoleta;100.26;2024;tarde;120
2285;PEDRAZA, MANUELA;Ciclovías mano doble;12;Villa Urquiza;101.11;2024;tarde;44
8241;ALVEAR, MARCELO T. DE;Ciclovías mano doble;1;Retiro;79.82;2024;tarde;49
1011;CUBA;Ciclovías mano doble;13;Nuñez;100.53;2024;tarde;37
994;MILLER;Ciclovías mano doble;12;Saavedra;100.81;2024;tarde;67
18530;ALBERTI;Ciclovías mano doble;4;Parque Patricios;129.92;2024;tarde;33
7351;GORRITI;Ciclovías mano doble;14;Palermo;135.74;2024;tarde;235
7185;GORRITI;Ciclovías mano doble;14;Palermo;133.81;2024;tarde;235
13211;AZOPARDO;Ciclovías mano doble;1;Monserrat;116.61;2024;tarde;0
10270;SARMIENTO;Ciclovías mano doble;1;San Nicolas;126.70;2024;tarde;101
15846;LINIERS VIRREY;Ciclovías mano doble;5;Boedo;103.78;2024;tarde;0
2332;ECHEVERRIA;Ciclovías mano doble;13;Belgrano;110.55;2024;tarde;193
9411;ALVAREZ, JULIAN;Ciclovías mano doble;15;Villa Crespo;123.80;2024;tarde;173
21982;POLA;Ciclovías mano doble;9;Liniers;63.82;2024;tarde;70
14446;CHIVILCOY;Ciclovías mano doble;10;Floresta;136.95;2024;tarde;118
2177;AMENABAR;Ciclovías mano doble;13;Belgrano;125.48;2024;tarde;227
21846;PATRON;Ciclovías mano doble;9;Liniers;127.20;2024;tarde;43
16313;GONZALEZ, ELPIDIO;Ciclovías mano doble;10;Monte Castro;185.14;2024;tarde;100
2061;IBERA;Ciclovías mano doble;12;Coghlan;55.91;2024;tarde;98
27748;SUPERI;Ciclovías mano doble;13;Colegiales;18.63;2024;tarde;315
9659;TUCUMAN;Ciclovías mano doble;3;Balvanera;111.97;2024;tarde;225
18265;FINOCHIETTO ENRIQUE DR.;Ciclovías mano doble;4;Barracas;68.13;2024;tarde;0
10319;SARMIENTO;Ciclovías mano doble;1;San Nicolas;131.25;2024;tarde;101
15142;SASTRE, MARCOS;Ciclovías mano doble;10;Monte Castro;132.13;2024;tarde;60
12659;BOLIVAR;Ciclovías mano doble;1;Monserrat;129.52;2024;tarde;27
15936;CONSTITUCION;Ciclovías mano doble;3;San Cristobal;106.37;2024;tarde;0
16147;CEVALLOS, VIRREY;Ciclovías mano doble;1;Constitucion;140.47;2024;tarde;275
12567;SANCHEZ DE LORIA;Ciclovías mano doble;3;Balvanera;93.78;2024;tarde;56
10438;GARCIA, JUAN AGUSTIN;Ciclovías mano doble;11;Villa Gral. Mitre;140.26;2024;tarde;59
4228;CERETTI;Ciclovías mano doble;12;Villa Urquiza;101.12;2024;tarde;61
17653;DOBLAS;Ciclovías mano doble;7;Parque Chacabuco;85.12;2024;tarde;96
15168;COCHABAMBA;Ciclovías mano doble;1;San Telmo;130.48;2024;tarde;61
7531;JUNCAL;Ciclovías mano doble;2;Recoleta;26.36;2024;tarde;134
26540;UNANUE;Ciclovías mano única;8;Villa Lugano;101.58;2024;tarde;11
920;CUBA;Ciclovías mano doble;13;Nuñez;100.48;2024;tarde;37
15914;CONSTITUCION;Ciclovías mano doble;3;San Cristobal;84.01;2024;tarde;0
13447;CHILE;Ciclovías mano doble;1;Monserrat;35.36;2024;tarde;84
1754;IBERA;Ciclovías mano doble;12;Coghlan;93.12;2024;tarde;98
2735;MILLER;Ciclovías mano doble;12;Villa Urquiza;123.13;2024;tarde;67
12428;VALLESE, FELIPE;Ciclovías mano doble;6;Caballito;148.64;2024;tarde;100
19227;LINIERS VIRREY;Ciclovías mano doble;5;Boedo;118.52;2024;tarde;0
7596;JUNCAL;Ciclovías mano doble;2;Recoleta;107.55;2024;tarde;134
12764;RINCON;Ciclovías mano doble;3;Balvanera;128.72;2024;tarde;0
17884;BONIFACIO, JOSE;Ciclovías mano doble;7;Flores;166.18;2024;tarde;97
748;MONROE;Ciclovías mano doble;13;Belgrano;123.78;2024;tarde;67
12354;CHIVILCOY;Ciclovías mano doble;10;Monte Castro;160.86;2024;tarde;118
11132;CHIVILCOY;Ciclovías mano doble;11;Villa Devoto;104.45;2024;tarde;118
15101;CEVALLOS, VIRREY;Ciclovías mano doble;1;Constitucion;130.35;2024;tarde;275
19638;TREINTA Y TRES ORIENTALES;Ciclovías mano doble;5;Boedo;120.75;2024;tarde;106
24457;RODO, JOSE E.;Ciclovías mano doble;9;Mataderos;126.93;2024;tarde;28
1287;11 DE SEPTIEMBRE DE 1888;Ciclovías mano doble;13;Belgrano;117.13;2024;tarde;29
15130;CALVO, CARLOS;Ciclovías mano doble;3;San Cristobal;139.65;2024;tarde;122
1590;IBERA;Ciclovías mano doble;13;Nuñez;105.96;2024;tarde;98
825;PINTO;Ciclovías mano doble;12;Saavedra;65.60;2024;tarde;3
10463;ECUADOR;Ciclovías mano doble;3;Balvanera;127.33;2024;tarde;120
20623;POLA;Ciclovías mano doble;9;Liniers;146.74;2024;tarde;70
2729;BLANCO ENCALADA;Ciclovías mano doble;13;Belgrano;107.57;2024;tarde;142
7729;ARENALES;Ciclovías mano doble;1;Retiro;143.25;2024;tarde;130
14276;DEAN FUNES;Ciclovías mano doble;3;Balvanera;81.23;2024;tarde;31
